Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
29/10/21,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,TSLA
01/11/21,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,TSLA
02/11/21,386.4533386230469,402.86334228515625,382,390.6666564941406,390.6666564941406,128213400,TSLA
03/11/21,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,TSLA
04/11/21,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,TSLA
05/11/21,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,TSLA
08/11/21,383.2633361816406,399,377.6666564941406,387.64666748046875,387.64666748046875,100337100,TSLA
09/11/21,391.20001220703125,391.5,337.1733398,341.1666564941406,341.1666564941406,177317400,TSLA
10/11/21,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,TSLA
11/11/21,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,TSLA
12/11/21,349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,TSLA
15/11/21,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,TSLA
16/11/21,334.4366760253906,352.3999938964844,334.05999755859375,351.5766602,351.5766602,79627200,TSLA
17/11/21,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,TSLA
18/11/21,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,TSLA
19/11/21,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,TSLA
22/11/21,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,TSLA
23/11/21,389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,TSLA
24/11/21,360.1300048828125,377.5899963378906,354,372,372,67680600,TSLA
26/11/21,366.4899902,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,TSLA
29/11/21,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,TSLA
30/11/21,381.4566650390625,389.3333435058594,372.6666564941406,381.5866699,381.5866699,81276000,TSLA
01/12/21,386.8999938964844,390.9466552734375,363.5866699,365,365,68450400,TSLA
02/12/21,366.35333251953125,371,352.2166748046875,361.5333251953125,361.5333251953125,73114800,TSLA
03/12/21,361.5966797,363.52667236328125,333.4033203,338.3233337402344,338.3233337402344,92322000,TSLA
06/12/21,333.8366699,340.5466613769531,316.8333435058594,336.3366699,336.3366699,81663000,TSLA
07/12/21,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,TSLA
08/12/21,350.9033203,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,TSLA
09/12/21,353.5466613769531,354.1633301,334.1199951171875,334.6000061035156,334.6000061035156,59438400,TSLA
10/12/21,336.25,340.3266602,327.5100098,339.0100098,339.0100098,59664300,TSLA
13/12/21,333.6966552734375,335,317.1400146484375,322.13665771484375,322.13665771484375,78595500,TSLA
14/12/21,315,322.13665771484375,310,319.5033264160156,319.5033264160156,70806300,TSLA
15/12/21,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,TSLA
16/12/21,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,TSLA
17/12/21,304.9233398,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,TSLA
20/12/21,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,TSLA
21/12/21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,TSLA
22/12/21,321.88665771484375,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,TSLA
23/12/21,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,TSLA
27/12/21,357.8900146484375,372.3333435058594,356.90667724609375,364.64666748046875,364.64666748046875,71145900,TSLA
28/12/21,369.8299865722656,373,359.47332763671875,362.8233337402344,362.8233337402344,60324000,TSLA
29/12/21,366.21331787109375,368,354.71331787109375,362.0633239746094,362.0633239746094,56154000,TSLA
30/12/21,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,TSLA
31/12/21,357.8133239746094,360.6666564941406,351.5299987792969,352.2600098,352.2600098,40733700,TSLA
03/01/22,382.5833435058594,400.3566589355469,378.67999267578125,399.9266662597656,399.9266662597656,103931400,TSLA
04/01/22,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,TSLA
05/01/22,382.2166748046875,390.11334228515625,360.3366699,362.7066650390625,362.7066650390625,80119800,TSLA
06/01/22,359,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,TSLA
07/01/22,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,TSLA
10/01/22,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,TSLA
11/01/22,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,TSLA
12/01/22,359.6166687011719,371.61334228515625,357.5299987792969,368.7399902,368.7399902,83739000,TSLA
13/01/22,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,TSLA
14/01/22,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,TSLA
18/01/22,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,TSLA
19/01/22,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,TSLA
20/01/22,336.5766602,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,TSLA
21/01/22,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,TSLA
24/01/22,301.5866699,311.1700134277344,283.8233337402344,310,310,151565700,TSLA
25/01/22,304.73333740234375,317.0866699,301.07000732421875,306.1333312988281,306.1333312988281,86595900,TSLA
26/01/22,317.4766540527344,329.2300109863281,302,312.4700012207031,312.4700012207031,104867400,TSLA
27/01/22,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,TSLA
28/01/22,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,TSLA
31/01/22,290.9033203,312.6633301,287.3500061035156,312.2399902,312.2399902,104436000,TSLA
01/02/22,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,TSLA
02/02/22,309.3933410644531,310.5,296.4700012207031,301.88665771484375,301.88665771484375,66792900,TSLA
03/02/22,294,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,TSLA
04/02/22,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,TSLA
07/02/22,307.92999267578125,315.9233398,300.9033203,302.4466552734375,302.4466552734375,60994500,TSLA
08/02/22,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,TSLA
09/02/22,311.6666564941406,315.4233398,306.6666564941406,310.6666564941406,310.6666564941406,52259400,TSLA
10/02/22,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,TSLA
11/02/22,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,TSLA
14/02/22,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,TSLA
15/02/22,300,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,TSLA
16/02/22,304.6833190917969,308.80999755859375,300.4033203,307.7966613769531,307.7966613769531,51294300,TSLA
17/02/22,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,TSLA
18/02/22,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,TSLA
22/02/22,278.0433349609375,285.5766602,267.0333251953125,273.84332275390625,273.84332275390625,83288100,TSLA
23/02/22,276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,254.67999267578125,95256900,TSLA
24/02/22,233.4633331298828,267.49334716796875,233.3333282470703,266.9233398,266.9233398,135322200,TSLA
25/02/22,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,TSLA
28/02/22,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,TSLA
01/03/22,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,TSLA
02/03/22,290.7099914550781,295.49334716796875,281.4233398,293.2966613769531,293.2966613769531,74643300,TSLA
03/03/22,292.9233398,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,TSLA
04/03/22,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,TSLA
07/03/22,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,TSLA
08/03/22,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,TSLA
09/03/22,279.8266602,286.85333251953125,277.3366699,286.3233337402344,286.3233337402344,59184000,TSLA
10/03/22,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,TSLA
11/03/22,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,TSLA
14/03/22,260.2033386230469,266.8999938964844,252.01333618164062,255.4566650390625,255.4566650390625,71152200,TSLA
15/03/22,258.4233398,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,TSLA
16/03/22,269.6666564941406,280.6666564941406,267.4200134277344,280.0766602,280.0766602,84028800,TSLA
17/03/22,276.9966735839844,291.6666564941406,275.2399902,290.5333251953125,290.5333251953125,66582900,TSLA
18/03/22,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,TSLA
21/03/22,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,TSLA
22/03/22,310,332.6199951171875,307.25,331.3266602,331.3266602,105868500,TSLA
23/03/22,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,TSLA
24/03/22,336.5766602,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,TSLA
25/03/22,336,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,TSLA
28/03/22,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,TSLA
29/03/22,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,TSLA
30/03/22,363.72332763671875,371.3166809082031,361.3333435058594,364.6633301,364.6633301,59865000,TSLA
31/03/22,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,TSLA
01/04/22,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,TSLA
04/04/22,363.1266784667969,383.3033447265625,357.5100098,381.8166809082031,381.8166809082031,82035900,TSLA
05/04/22,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,TSLA
06/04/22,357.8233337402344,359.6666564941406,342.5666809082031,348.5866699,348.5866699,89348400,TSLA
07/04/22,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,TSLA
08/04/22,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,TSLA
11/04/22,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,325.30999755859375,59357100,TSLA
12/04/22,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,328.98333740234375,65976000,TSLA
13/04/22,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,TSLA
14/04/22,333.0966797,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,TSLA
18/04/22,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,TSLA
19/04/22,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,TSLA
20/04/22,343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,325.73333740234375,70711200,TSLA
21/04/22,358.24334716796875,364.0733337402344,332.1400146484375,336.2600098,336.2600098,105416400,TSLA
22/04/22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,TSLA
25/04/22,326.3233337402344,336.2066650390625,325.1000061035156,332.6733398,332.6733398,68341200,TSLA
26/04/22,331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,292.1400146484375,136133700,TSLA
27/04/22,299.52667236328125,306,292.4533386230469,293.8366699,293.8366699,76956300,TSLA
28/04/22,299.99334716796875,300,273.8999938964844,292.5033264160156,292.5033264160156,124948500,TSLA
29/04/22,300.75,311.4666748046875,290,290.2533264160156,290.2533264160156,88133100,TSLA
02/05/22,286.9233398,302.1199951171875,282.6766662597656,300.9800109863281,300.9800109863281,75781500,TSLA
03/05/22,301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,303.0833435058594,63709500,TSLA
04/05/22,301.3133239746094,318.5,295.09332275390625,317.5400085449219,317.5400085449219,81643800,TSLA
05/05/22,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,291.09332275390625,92519100,TSLA
06/05/22,295.6666564941406,296,281.03668212890625,288.54998779296875,288.54998779296875,72903000,TSLA
09/05/22,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,262.3699951171875,90810300,TSLA
10/05/22,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,266.67999267578125,84401700,TSLA
11/05/22,265,269.9233398,242.39999389648438,244.6666717529297,244.6666717529297,97224600,TSLA
12/05/22,233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,242.6666717529297,140313000,TSLA
13/05/22,257.8266602,262.45001220703125,250.52333068847656,256.5299987792969,256.5299987792969,92150700,TSLA
16/05/22,255.72000122070312,256.5866699,239.69667053222656,241.4566650390625,241.4566650390625,86098500,TSLA
17/05/22,249.1199951171875,254.8266602,242.9499969482422,253.8699951171875,253.8699951171875,80236200,TSLA
18/05/22,248.1733398,253.5,233.60333251953125,236.60333251953125,236.60333251953125,87811800,TSLA
19/05/22,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700,TSLA
20/05/22,237.99667358398438,240.52667236328125,211,221.3000030517578,221.3000030517578,144973200,TSLA
23/05/22,218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,224.96665954589844,88903500,TSLA
24/05/22,217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,209.3866729736328,89092500,TSLA
25/05/22,207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,219.60000610351562,92139300,TSLA
26/05/22,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,235.91000366210938,106003200,TSLA
27/05/22,241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,253.2100067138672,89295000,TSLA
31/05/22,257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,252.75332641601562,101914500,TSLA
01/06/22,251.72000122070312,257.3266602,243.63999938964844,246.7899932861328,246.7899932861328,77247900,TSLA
02/06/22,244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,258.3333435058594,93473100,TSLA
03/06/22,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,234.51666259765625,112393800,TSLA
06/06/22,244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,238.27999877929688,84204600,TSLA
07/06/22,234,239.99667358398438,230.0933380126953,238.8866729736328,238.8866729736328,72808500,TSLA
08/06/22,240.0866699,249.9633331298828,239.17666625976562,241.86666870117188,241.86666870117188,76210500,TSLA
09/06/22,249.33999633789062,255.54666137695312,239.3266602,239.7066650390625,239.7066650390625,96491400,TSLA
10/06/22,235.1566619873047,239.5,227.9133301,232.22999572753906,232.22999572753906,97536600,TSLA
13/06/22,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,215.73666381835938,102767400,TSLA
14/06/22,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,220.88999938964844,97988700,TSLA
15/06/22,220.9166717529297,235.6633301,218.14999389648438,233,233,119131800,TSLA
16/06/22,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,213.10000610351562,107390700,TSLA
17/06/22,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,216.75999450683594,92641800,TSLA
21/06/22,224.60333251953125,243.5766602,224.3333282470703,237.0366668701172,237.0366668701172,122793000,TSLA
22/06/22,234.50332641601562,246.8333282470703,233.8266602,236.0866699,236.0866699,101107500,TSLA
23/06/22,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,235.07000732421875,104202600,TSLA
24/06/22,237.47000122070312,246.06666564941406,236.0866699,245.7066650390625,245.7066650390625,95770800,TSLA
27/06/22,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,244.9199981689453,89178300,TSLA
28/06/22,244.48333740234375,249.97000122070312,232.3433380126953,232.6633301,232.6633301,90391200,TSLA
29/06/22,230.5,231.1733398,222.27333068847656,228.49000549316406,228.49000549316406,82897200,TSLA
30/06/22,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,224.47332763671875,94600500,TSLA
01/07/22,227,230.22999572753906,222.1199951171875,227.26333618164062,227.26333618164062,74460300,TSLA
05/07/22,223,233.14666748046875,216.1666717529297,233.06666564941406,233.06666564941406,84581100,TSLA
06/07/22,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,231.73333740234375,71853600,TSLA
07/07/22,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,244.5433349609375,81930600,TSLA
08/07/22,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,250.76333618164062,101854200,TSLA
11/07/22,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,234.3433380126953,99241200,TSLA
12/07/22,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,233.07000732421875,87930900,TSLA
13/07/22,225.5,242.05999755859375,225.03334045410156,237.0399932861328,237.0399932861328,97954500,TSLA
14/07/22,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,238.31333923339844,78557400,TSLA
15/07/22,240,243.6233367919922,236.88999938964844,240.06666564941406,240.06666564941406,69683100,TSLA
18/07/22,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,240.54666137695312,82537500,TSLA
19/07/22,245,247.13999938964844,236.97666931152344,245.52999877929688,245.52999877929688,80890200,TSLA
20/07/22,246.78334045410156,250.6633301,243.48333740234375,247.5,247.5,88864200,TSLA
21/07/22,255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300,TSLA
22/07/22,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,272.24334716796875,103472700,TSLA
25/07/22,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,268.4333190917969,64073400,TSLA
26/07/22,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,258.8599853515625,66820800,TSLA
27/07/22,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,274.82000732421875,88110000,TSLA
28/07/22,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000,TSLA
29/07/22,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,297.1499938964844,95313000,TSLA
01/08/22,301.27667236328125,311.8766784667969,295,297.27667236328125,297.27667236328125,117042900,TSLA
02/08/22,294.0033264160156,307.8333435058594,292.6666564941406,300.5866699,300.5866699,95577600,TSLA
03/08/22,305,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000,TSLA
04/08/22,311,313.6066589355469,305,308.6333312988281,308.6333312988281,72256200,TSLA
05/08/22,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900,TSLA
08/08/22,295,305.20001220703125,289.0866699,290.4233398,290.4233398,98994000,TSLA
09/08/22,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600,TSLA
10/08/22,297.0666809082031,297.5100098,283.3699951171875,294.3566589355469,294.3566589355469,94918800,TSLA
11/08/22,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000,TSLA
12/08/22,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200,TSLA
15/08/22,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200,TSLA
16/08/22,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400,TSLA
17/08/22,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,303.9966735839844,68766000,TSLA
18/08/22,306,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500,TSLA
19/08/22,299,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,TSLA
22/08/22,291.9133301,292.3999938964844,286.2966613769531,289.9133301,289.9133301,55843200,TSLA
23/08/22,291.4533386230469,298.8266602,287.9233398,296.4533386230469,296.4533386230469,63984900,TSLA
24/08/22,297.5633239746094,303.64666748046875,296.5,297.0966797,297.0966797,57259800,TSLA
25/08/22,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,TSLA
26/08/22,297.42999267578125,302,287.4700012207031,288.0899963378906,288.0899963378906,57163900,TSLA
29/08/22,282.8299865722656,287.7399902,280.70001220703125,284.82000732421875,284.82000732421875,41864700,TSLA
30/08/22,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,TSLA
31/08/22,280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300,TSLA
01/09/22,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,TSLA
02/09/22,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,TSLA
06/09/22,272.67999267578125,275.9899902,265.7399902,274.4200134277344,274.4200134277344,55860000,TSLA
07/09/22,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900,TSLA
08/09/22,281.29998779296875,289.5,279.7600098,289.2600098,289.2600098,53713100,TSLA
09/09/22,291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,TSLA
12/09/22,300.7200012207031,305.4899902,300.3999938964844,304.4200134277344,304.4200134277344,48674600,TSLA
13/09/22,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,TSLA
14/09/22,292.2399902,306,291.6400146484375,302.6099853515625,302.6099853515625,72628700,TSLA
15/09/22,301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,TSLA
16/09/22,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,TSLA
19/09/22,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,TSLA
20/09/22,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,TSLA
21/09/22,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,TSLA
22/09/22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,TSLA
23/09/22,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,TSLA
26/09/22,271.8299865722656,284.0899963378906,270.30999755859375,276.0100098,276.0100098,58076900,TSLA
27/09/22,283.8399963378906,288.6700134277344,277.5100098,282.94000244140625,282.94000244140625,61925200,TSLA
28/09/22,283.8399963378906,288.6700134277344,278.5100098,282.94000244140625,282.94000244140625,61925201,TSLA
29/09/22,283.8399963378906,288.6700134277344,279.5100098,282.94000244140625,282.94000244140625,61925202,TSLA
30/09/21,165.8000030517578,166.3925018310547,163.69949340820312,164.2519989013672,164.2519989013672,56848000,AMZN
01/10/21,164.45050048828125,165.4584961,162.7969970703125,164.16299438476562,164.16299438476562,56712000,AMZN
04/10/21,163.96949768066406,163.99949645996094,158.8125,159.48899841308594,159.48899841308594,90462000,AMZN
05/10/21,160.22500610351562,163.0364990234375,160.1230010986328,161.0500030517578,161.0500030517578,65384000,AMZN
06/10/21,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,163.10049438476562,50660000,AMZN
07/10/21,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,165.1215057373047,48182000,AMZN
08/10/21,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,164.43099975585938,39964000,AMZN
11/10/21,163.75,164.62950134277344,161.90499877929688,162.31500244140625,162.31500244140625,40684000,AMZN
12/10/21,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,162.3665008544922,36392000,AMZN
13/10/21,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,164.21400451660156,48402000,AMZN
14/10/21,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,164.9929962158203,42190000,AMZN
15/10/21,165.5709991455078,170.5209961,165.1999969482422,170.4510040283203,170.4510040283203,103598000,AMZN
18/10/21,169.41799926757812,172.4584961,169.2550048828125,172.33700561523438,172.33700561523438,63482000,AMZN
